open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1566651600,1566655199,0.02100000,0.03100000,0.01901000,0.02600000,292085.90000000
1566655200,1566658799,0.02595000,0.02776000,0.02327000,0.02333000,173548.60000000
1566658800,1566662399,0.02334000,0.02434000,0.02301000,0.02336000,106990.40000000
1566662400,1566665999,0.02336000,0.02510000,0.02333000,0.02356000,58856.20000000
1566666000,1566669599,0.02360000,0.02400000,0.02315000,0.02348000,50661.20000000
1566669600,1566673199,0.02336000,0.02336000,0.02232000,0.02238000,41613.40000000
1566673200,1566676799,0.02230000,0.02286000,0.02229000,0.02257000,34002.40000000
1566676800,1566680399,0.02257000,0.02292000,0.02155000,0.02167000,75438.90000000
1566680400,1566683999,0.02167000,0.02178000,0.02020000,0.02062000,57691.60000000
1566684000,1566687599,0.02054000,0.02089000,0.02000000,0.02071000,48896.20000000
1566687600,1566691199,0.02071000,0.02120000,0.02017000,0.02054000,52516.60000000
1566691200,1566694799,0.02064000,0.02100000,0.02040000,0.02048000,29281.20000000
1566694800,1566698399,0.02040000,0.02040000,0.01920000,0.01949000,70781.90000000
1566698400,1566701999,0.01980000,0.02029000,0.01952000,0.02029000,32517.40000000
1566702000,1566705599,0.02027000,0.02080000,0.02021000,0.02050000,49187.60000000
1566705600,1566709199,0.02050000,0.02058000,0.01975000,0.02004000,29602.60000000
1566709200,1566712799,0.02004000,0.02169000,0.01989000,0.02149000,47864.00000000
1566712800,1566716399,0.02148000,0.02440000,0.02120000,0.02416000,69739.20000000
1566716400,1566719999,0.02426000,0.02803000,0.02357000,0.02640000,124944.70000000
1566720000,1566723599,0.02642000,0.02859000,0.02531000,0.02604000,133027.00000000
1566723600,1566727199,0.02603000,0.02750000,0.02561000,0.02605000,68292.50000000
1566727200,1566730799,0.02620000,0.02838000,0.02619000,0.02762000,100832.50000000
1566730800,1566734399,0.02762000,0.02833000,0.02534000,0.02633000,80219.30000000
1566734400,1566737999,0.02628000,0.02715000,0.02581000,0.02581000,53065.70000000
1566738000,1566741599,0.02581000,0.02654000,0.02362000,0.02386000,62479.90000000
1566741600,1566745199,0.02387000,0.02463000,0.02363000,0.02410000,61346.00000000
1566745200,1566748799,0.02387000,0.02387000,0.02264000,0.02311000,119643.10000000
1566748800,1566752399,0.02311000,0.02418000,0.02278000,0.02309000,60003.20000000
1566752400,1566755999,0.02312000,0.02403000,0.02266000,0.02372000,40865.50000000
1566756000,1566759599,0.02372000,0.02630000,0.02331000,0.02603000,81524.20000000
1566759600,1566763199,0.02603000,0.02642000,0.02472000,0.02540000,74318.70000000
1566763200,1566766799,0.02540000,0.02701000,0.02468000,0.02626000,68393.30000000
1566766800,1566770399,0.02596000,0.02601000,0.02431000,0.02467000,34957.60000000
1566770400,1566773999,0.02467000,0.02669000,0.02445000,0.02636000,32536.10000000
1566774000,1566777599,0.02636000,0.02775000,0.02563000,0.02714000,63301.80000000
1566777600,1566781199,0.02714000,0.02749000,0.02554000,0.02727000,49703.20000000
1566781200,1566784799,0.02727000,0.02748000,0.02605000,0.02745000,34842.10000000
1566784800,1566788399,0.02745000,0.02888000,0.02732000,0.02846000,52731.50000000
1566788400,1566791999,0.02845000,0.02852000,0.02695000,0.02748000,38447.10000000
1566792000,1566795599,0.02721000,0.02743000,0.02606000,0.02728000,64999.10000000
1566795600,1566799199,0.02715000,0.02789000,0.02622000,0.02704000,28815.10000000
1566799200,1566802799,0.02711000,0.02750000,0.02444000,0.02500000,64616.20000000
1566802800,1566806399,0.02500000,0.02500000,0.02333000,0.02378000,54180.50000000
1566806400,1566809999,0.02379000,0.02434000,0.02362000,0.02366000,27335.40000000
1566810000,1566813599,0.02366000,0.02517000,0.02351000,0.02449000,39546.20000000
1566813600,1566817199,0.02451000,0.02502000,0.02441000,0.02441000,34889.00000000
1566817200,1566820799,0.02424000,0.02462000,0.02387000,0.02412000,9969.10000000
1566820800,1566824399,0.02415000,0.02500000,0.02350000,0.02497000,23457.80000000
1566824400,1566827999,0.02452000,0.02497000,0.02364000,0.02380000,4040.70000000
1566828000,1566831599,0.02400000,0.02410000,0.02358000,0.02410000,11107.10000000
1566831600,1566835199,0.02430000,0.02494000,0.02415000,0.02418000,16870.10000000
1566835200,1566838799,0.02439000,0.02634000,0.02439000,0.02634000,39481.60000000
1566838800,1566842399,0.02602000,0.02651000,0.02525000,0.02542000,26991.30000000
1566842400,1566845999,0.02561000,0.02651000,0.02513000,0.02544000,17064.50000000
1566846000,1566849599,0.02544000,0.02544000,0.02480000,0.02520000,29476.40000000
1566849600,1566853199,0.02542000,0.02565000,0.02480000,0.02480000,9717.90000000
1566853200,1566856799,0.02500000,0.02519000,0.02386000,0.02389000,5700.90000000
1566856800,1566860399,0.02389000,0.02441000,0.02389000,0.02418000,10933.10000000
1566860400,1566863999,0.02396000,0.02396000,0.02331000,0.02339000,30182.30000000
1566864000,1566867599,0.02357000,0.02389000,0.02321000,0.02338000,5841.30000000
1566867600,1566871199,0.02370000,0.02650000,0.02370000,0.02478000,12609.90000000
1566871200,1566874799,0.02439000,0.02525000,0.02386000,0.02489000,19091.40000000
1566874800,1566878399,0.02522000,0.02522000,0.02442000,0.02462000,3145.50000000
1566878400,1566881999,0.02462000,0.02560000,0.02462000,0.02491000,3837.20000000
